Timestamp                       Thread     Type        Activity             PID    TTL  
2021-02-08 19:26:48.279610+0800 0x1b0      Default     0x0                  0      0    kernel: (IOAudioFamily) +-IOAudioEngine[<private>]::beginConfigurationChange()
2021-02-08 19:26:48.281045+0800 0x1b0      Default     0x0                  0      0    kernel: (IOAudioFamily) +- IOAudioEngine[<private>]::completeConfigurationChange()
2021-02-08 19:26:48.281766+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]+ AppleGFXHDAEngine::startDMAEngine ( 1 )
2021-02-08 19:26:48.281804+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]Sending kApplePrivateMessageBusy from requestBandwidth
2021-02-08 19:26:48.287257+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000004
2021-02-08 19:26:48.298654+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]Sending kApplePrivateMessageIdle from requestBandwidth
2021-02-08 19:26:48.308439+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.364661+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.366813+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.404165+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.405786+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.422430+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.487045+0800 0x2e6      Default     0x0                  0      0    kernel: PMRD: component trace point 0x02 data 0x00000000
2021-02-08 19:26:48.511915+0800 0x2e6      Default     0x0                  0      0    kernel: IOConsoleUsers: time(0) 3760267217->0, lin 1, llk 0,
2021-02-08 19:26:48.511923+0800 0x2e6      Default     0x0                  0      0    kernel: IOConsoleUsers: gIOScreenLockState 1, hs 0, bs 0, now 0, sm 0x0
2021-02-08 19:26:48.512126+0800 0xb6d      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACM: createCredentialSet: Credential set created, CS[110]/3/0/373.
2021-02-08 19:26:48.512868+0800 0xb6d      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACM: verifyPolicy: Verifying UserIdentificationWithBiometrics (P) on CS[110] (preflight=YES, secure=NO, checkKeybagUUID=NO).
2021-02-08 19:26:48.512875+0800 0xb6d      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACM: dumpVerificationStatus: UserIdentificationWithBiometrics (P) on CS[110] *NOT* SATISFIED: 03R -> R.
2021-02-08 19:26:48.513529+0800 0xb6d      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACM: deleteCredentialSet: Deleting credential set, CS[110].
2021-02-08 19:26:48.800167+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) +-IOAudioEngine[<private>]::beginConfigurationChange()
2021-02-08 19:26:48.800292+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) +-IOAudioEngine[<private>]::setSampleRate(<private>)
2021-02-08 19:26:48.808220+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) + IOAudioEngine[<private>]::setNumSampleFramesPerBuffer(0x3000)
2021-02-08 19:26:48.808223+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) - IOAudioEngine[<private>]::setNumSampleFramesPerBuffer(0x3000)
2021-02-08 19:26:48.808224+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) +-IOAudioEngine[<private>]::setSampleRate(<private>)
2021-02-08 19:26:48.808231+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) + IOAudioStream[<private>]::validateFormat(<private>, 0x0, <private>)
2021-02-08 19:26:48.808232+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808233+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808234+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808235+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808236+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808237+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808237+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808238+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808239+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808240+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808241+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808242+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808243+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808243+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808244+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808245+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808246+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808247+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808247+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808248+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808249+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808250+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808251+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808252+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808252+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   20: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808253+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   32: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808254+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808255+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808255+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808256+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808257+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808258+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   20: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808259+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   32: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808263+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808264+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808265+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808266+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808267+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808267+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   20: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808268+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   32: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808269+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808270+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808270+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808271+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808272+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808273+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   24: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808274+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   32: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808275+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808275+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808276+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808277+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808278+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808279+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   24: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808280+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   32: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808281+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808281+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808282+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808283+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808284+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808285+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   24: streamFormat->fBitDepth = 24
2021-02-08 19:26:48.808286+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   32: streamFormat->fBitWidth = 32
2021-02-08 19:26:48.808286+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0: streamFormat->fAlignment = 0
2021-02-08 19:26:48.808287+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   1: streamFormat->fByteOrder = 1
2021-02-08 19:26:48.808288+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) - IOAudioStream[<private>]::validateFormat(<private>, 0x0, <private>) returns 1
2021-02-08 19:26:48.808290+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) + IOAudioStream[<private>]::setFormat(<private>, <private>)
2021-02-08 19:26:48.808292+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily) + IOAudioStream[<private>]::validateFormat(<private>, <private>, <private>)
2021-02-08 19:26:48.808293+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   2: streamFormat->fNumChannels = 2
2021-02-08 19:26:48.808294+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x6c70636d: streamFormat->fSampleFormat = 0x6c70636d
2021-02-08 19:26:48.808295+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   0x73696e74: streamFormat->fNumericRepresentation = 0x73696e74
2021-02-08 19:26:48.808295+0800 0x19c      Default     0x0                  0      0    kernel: (IOAudioFamily)   16: streamFormat->fBitDepth = 24
